popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World,is_hit
46,183092,0,0.655,0.892,8,-5.792,1,0.0771,0.0202,0.0917,0.321,0.486,97.01,4,0,1,0,0,0,0,0,0,0,1,1,0
0,152160,0,0.73,0.406,7,-10.209,1,0.0306,0.444,0.0,0.304,0.895,121.097,4,0,0,0,0,0,0,0,0,0,1,0,0
68,286380,0,0.539,0.551,8,-7.351,1,0.0361,0.651,0.0,0.124,0.556,75.899,4,0,0,0,0,0,0,0,1,0,0,0,1
1,178506,0,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,4,0,0,1,0,0,0,0,0,0,1,0,0
0,192160,0,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,1,0,0,0,0,0,0,0,0,0,0,0
56,131213,0,0.426,0.76,0,-4.082,1,0.0414,0.118,0.0,0.325,0.955,171.838,4,0,0,0,0,0,0,0,0,0,1,1,1
49,372640,0,0.752,0.23,0,-12.49,1,0.0378,0.0117,0.714,0.0911,0.195,124.993,4,0,1,0,0,0,0,0,0,0,0,0,0
33,192800,0,0.549,0.495,5,-5.234,0,0.0375,0.535,0.0,0.134,0.597,133.598,4,0,0,0,0,0,0,0,0,0,1,0,0
56,218437,0,0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,4,0,1,0,0,0,0,0,0,0,0,0,1
43,172000,0,0.722,0.62,7,-2.901,0,0.296,0.273,0.0,0.113,0.752,82.002,3,0,0,0,0,0,0,0,0,1,0,0,0
29,218322,0,0.516,0.869,6,-4.671,0,0.114,0.0736,4.5e-05,0.737,0.192,155.027,4,0,1,0,0,0,0,0,0,0,0,0,0
31,246973,0,0.654,0.555,2,-7.189,1,0.0353,0.666,0.933,0.0925,0.321,79.985,4,0,0,0,1,0,0,0,0,0,0,0,0
26,445250,0,0.734,0.763,10,-5.212,0,0.0461,0.0183,0.9,0.371,0.414,120.024,4,0,1,0,0,0,0,0,0,0,0,0,0
75,174567,1,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,4,0,0,0,0,0,0,0,0,0,1,0,1
19,142800,0,0.639,0.28,9,-13.535,1,0.0325,0.848,0.0,0.472,0.673,117.071,4,0,0,1,0,0,0,0,0,0,0,0,0
50,138159,0,0.855,0.607,1,-8.587,1,0.0422,0.2,1.84e-05,0.0723,0.943,142.002,4,0,1,0,0,0,0,0,0,0,0,0,1
17,214706,0,0.639,0.638,10,-8.087,1,0.0434,0.228,0.807,0.0931,0.936,101.687,4,0,0,0,0,0,0,0,0,0,0,1,0
31,205714,0,0.684,0.181,1,-13.823,1,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,4,0,0,1,0,0,0,0,0,0,0,0,0
16,237826,1,0.099,0.974,8,-3.688,1,0.0931,3.77e-06,0.843,0.0547,0.147,166.572,4,0,0,0,0,1,0,0,0,0,0,0,0
47,147809,0,0.789,0.261,7,-14.396,1,0.0456,0.803,0.0,0.0962,0.491,117.961,4,0,0,1,0,0,0,0,0,0,0,0,0
42,93593,0,0.66,0.886,0,-3.223,0,0.0497,0.806,7.42e-06,0.0902,0.907,131.888,4,0,0,0,1,0,0,0,0,0,0,0,0
56,368700,0,0.625,0.727,4,-3.035,1,0.0308,0.777,0.0,0.0717,0.894,86.471,3,0,0,0,0,0,0,0,1,0,0,0,1
70,257972,0,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,4,0,0,0,0,0,0,0,1,0,0,0,1
45,202333,0,0.373,0.967,7,-5.934,1,0.0756,0.482,0.0,0.228,0.838,205.79,4,0,0,0,0,0,0,0,0,0,0,1,0
55,120333,0,0.193,0.335,9,-8.681,0,0.0314,0.852,0.131,0.117,0.254,64.078,4,0,0,0,0,0,1,0,0,0,0,0,1
37,330626,0,0.443,0.403,9,-10.472,1,0.0296,0.472,5.27e-06,0.0924,0.176,150.651,4,0,0,0,0,0,0,0,1,0,1,0,0
1,256146,0,0.602,0.839,4,-4.251,0,0.0255,0.502,0.00118,0.095,0.653,95.16,4,0,0,0,0,0,0,0,1,0,0,0,0
34,241466,1,0.792,0.801,0,-5.219,1,0.042,0.0309,3.51e-05,0.0459,0.934,122.979,4,0,1,0,0,0,0,0,0,0,0,0,0
50,221266,0,0.511,0.888,3,-5.131,0,0.0308,0.000128,0.819,0.305,0.385,96.016,4,0,0,0,0,1,0,0,0,0,0,0,1
28,148693,0,0.608,0.939,10,-1.038,1,0.0993,0.0652,0.0,0.126,0.74,105.984,4,0,0,0,0,0,0,0,0,0,1,0,0
5,149759,0,0.788,0.989,6,-10.468,1,0.075,0.0318,0.764,0.102,0.858,123.735,4,0,1,0,0,0,0,0,0,0,0,0,0
59,217531,0,0.616,0.844,1,-4.674,1,0.201,0.124,0.0,0.255,0.785,177.916,4,0,0,0,0,0,0,0,0,1,0,0,1
30,372511,0,0.799,0.696,0,-9.358,1,0.0734,0.522,0.134,0.175,0.952,120.209,4,0,1,0,0,0,0,0,0,0,0,0,0
26,232933,0,0.278,0.898,2,-10.636,1,0.0433,0.0127,0.0828,0.37,0.539,199.085,4,0,0,0,0,0,0,0,0,0,1,0,0
5,412984,0,0.541,0.587,2,-9.766,1,0.0392,4.01e-06,0.691,0.0548,0.444,126.016,4,0,1,0,0,0,0,0,0,0,0,0,0
52,232631,0,0.46,0.996,8,-1.172,0,0.327,0.00304,0.0116,0.335,0.36,175.123,4,0,0,0,0,0,1,0,0,0,0,0,1
70,214293,0,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,4,0,0,1,0,0,0,0,0,0,0,0,1
0,188320,0,0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,0,0,0,0,0,0,0,0,0,0,1,0
24,122906,0,0.307,0.947,6,-5.724,0,0.165,0.000149,0.000147,0.516,0.404,123.044,4,0,0,0,0,0,0,0,1,0,0,0,0
28,84800,0,0.747,0.413,5,-8.606,0,0.144,0.78,0.877,0.132,0.442,75.01,3,0,0,0,0,0,1,0,0,0,0,0,0
56,245626,0,0.353,0.656,7,-5.712,0,0.0319,0.0431,0.000161,0.139,0.195,153.747,4,0,0,0,0,1,0,0,0,0,0,1,1
35,163840,0,0.849,0.25,0,-12.598,1,0.137,0.523,0.0,0.075,0.718,116.831,4,0,0,0,0,0,0,0,0,0,0,1,0
0,250280,0,0.363,0.0757,8,-16.633,0,0.0548,0.973,0.0584,0.111,0.0395,86.963,4,0,0,0,0,0,1,0,0,0,0,0,0
28,224535,0,0.444,0.866,6,-5.428,0,0.0459,7.72e-05,1.32e-05,0.299,0.523,134.94,4,0,0,0,0,1,0,0,0,0,0,0,0
62,222000,0,0.583,0.271,11,-15.866,0,0.0299,0.545,0.0,0.148,0.235,102.678,3,0,0,0,0,0,0,0,0,0,0,1,1
45,125884,1,0.702,0.958,1,1.104,1,0.497,0.00167,0.0,0.117,0.421,129.94,4,0,0,0,0,0,0,0,0,1,0,0,0
7,169354,0,0.581,0.52,3,-8.177,0,0.183,0.209,0.148,0.159,0.603,186.504,4,0,0,0,0,0,0,0,0,0,1,0,0
50,331866,0,0.375,0.756,7,-8.026,1,0.0439,0.67,0.0,0.969,0.659,146.513,4,0,0,0,1,0,0,0,0,0,0,0,1
0,319893,0,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,1,0,0,0,0,0,0,0,0,0,1,0
40,226268,0,0.578,0.189,6,-13.538,0,0.0314,0.862,0.000566,0.119,0.487,103.285,4,0,0,1,0,0,0,0,0,0,0,0,0
24,205227,0,0.783,0.818,11,-5.358,1,0.0515,0.229,0.0,0.0912,0.835,110.006,4,0,0,0,0,0,0,0,0,1,0,0,0
58,188106,0,0.352,0.157,10,-12.571,1,0.0337,0.771,0.0,0.108,0.571,157.895,3,1,0,0,0,0,0,0,0,0,0,0,1
58,206537,0,0.669,0.923,7,-4.113,1,0.0332,0.0102,2.49e-06,0.0659,0.967,127.998,4,0,0,0,0,0,0,0,0,0,0,1,1
51,274412,0,0.477,0.685,2,-4.554,1,0.0325,0.105,0.0,0.282,0.308,152.04,4,0,0,0,0,0,0,0,1,0,0,0,1
29,609880,0,0.571,0.949,0,-4.027,0,0.0383,0.0509,6.43e-05,0.292,0.729,130.819,4,0,1,0,0,0,1,0,0,0,0,0,0
0,211346,0,0.53,0.304,7,-10.509,1,0.0342,0.825,0.0182,0.145,0.301,90.495,3,0,0,1,0,0,0,0,0,1,0,0,0
47,248375,0,0.378,0.992,1,-2.924,1,0.0402,0.00467,0.68,0.108,0.331,174.027,4,0,1,0,0,0,0,0,0,0,0,0,0
17,290400,0,0.107,0.99,8,-5.61,1,0.103,4.47e-06,0.274,0.342,0.186,181.558,3,0,0,0,0,1,0,0,0,0,0,0,0
51,387173,0,0.492,0.956,5,-4.186,1,0.0472,0.00892,0.872,0.288,0.36,126.968,4,0,1,0,0,0,0,0,0,0,0,0,1
28,221090,0,0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,4,0,1,0,0,0,0,0,0,0,0,1,0
19,426461,0,0.298,0.798,11,-7.823,0,0.0618,0.000147,0.0593,0.0939,0.0443,129.898,4,0,0,0,0,1,0,0,0,0,0,0,0
0,434026,0,0.807,0.455,9,-15.615,0,0.0563,0.00858,0.916,0.108,0.041,125.028,3,0,1,0,0,0,0,0,0,0,0,0,0
49,172947,0,0.593,0.512,2,-5.081,1,0.0254,0.563,0.0,0.937,0.383,101.968,4,0,0,0,1,0,0,0,0,0,0,0,0
0,227520,0,0.638,0.912,1,-2.621,1,0.0616,0.00104,0.0,0.097,0.343,143.441,4,0,0,0,0,0,0,0,0,0,1,0,0
43,248571,0,0.379,0.676,11,-3.501,1,0.0396,0.604,0.0,0.186,0.234,139.43,4,0,0,1,1,0,0,0,0,0,0,0,0
25,155893,0,0.551,0.849,4,-1.784,0,0.0302,0.134,4.32e-05,0.0597,0.739,124.957,4,0,0,0,0,0,0,0,1,0,0,0,0
37,165120,0,0.766,0.561,11,-7.221,1,0.029,0.708,1.23e-05,0.168,0.703,134.875,4,0,0,0,1,0,0,0,0,0,0,0,0
41,155623,0,0.672,0.759,1,-5.259,1,0.0534,0.0992,3.51e-06,0.317,0.247,137.029,4,0,0,0,0,0,0,0,0,0,0,1,0
40,91613,0,0.716,0.24,9,-10.135,1,0.0307,0.928,3.77e-05,0.176,0.616,109.963,4,0,0,0,0,0,1,0,0,0,0,0,0
23,216266,0,0.733,0.396,0,-12.571,1,0.0695,0.141,0.0,0.0891,0.52,142.567,4,0,0,0,0,0,0,0,0,0,1,0,0
71,156800,1,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,4,0,1,0,0,0,0,0,0,0,0,0,1
39,263862,0,0.494,0.367,2,-6.873,1,0.0289,0.768,0.0,0.184,0.331,105.815,4,0,0,1,0,0,0,0,0,0,0,0,0
22,209906,0,0.303,0.899,5,-8.365,1,0.0697,0.00209,0.0,0.102,0.223,132.376,4,0,0,0,0,0,0,0,1,0,0,0,0
28,180000,0,0.663,0.487,1,-12.89,1,0.0372,0.637,0.528,0.11,0.422,137.061,4,0,1,0,0,0,0,0,0,0,0,0,0
22,256466,0,0.558,0.935,11,-3.552,0,0.038,2.39e-05,0.784,0.343,0.604,103.974,4,0,0,0,0,0,0,0,1,0,0,0,0
26,183573,0,0.677,0.493,11,-11.827,1,0.443,0.155,0.0,0.453,0.79,92.566,4,0,1,0,0,0,0,0,0,0,0,1,0
26,398714,0,0.483,0.98,5,-6.785,0,0.932,0.813,0.0,0.741,0.137,91.134,3,0,0,0,0,0,1,0,0,0,0,0,0
0,181052,0,0.639,0.61,0,-6.101,1,0.0446,0.481,0.0,0.203,0.812,139.608,4,0,0,0,0,0,0,0,0,1,0,0,0
42,211200,0,0.375,0.848,7,-4.039,0,0.0637,0.000814,0.000113,0.106,0.398,175.094,4,0,0,0,0,1,0,0,0,0,0,0,0
47,234330,0,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,0,0,1,0,0,0,0,0,0,0,0,0
48,454975,1,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,0,0,0,1,0,0,0,0,1,0,0,0
0,163472,1,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14e-05,0.339,0.529,115.016,4,0,1,0,0,0,0,0,0,1,0,0,0
44,229970,1,0.643,0.506,5,-6.55,0,0.0265,0.147,0.00336,0.141,0.461,130.071,4,0,1,0,0,0,0,0,0,0,0,0,0
5,251226,0,0.778,0.764,6,-8.68,1,0.109,0.0797,0.000672,0.074,0.696,138.578,4,0,1,0,0,0,0,0,0,0,0,0,0
16,279000,0,0.203,0.708,9,-6.569,1,0.0808,0.262,0.158,0.304,0.105,87.499,5,0,1,0,0,0,0,0,0,0,0,0,0
30,196253,0,0.308,0.665,0,-6.726,1,0.113,0.657,0.0,0.394,0.758,201.387,3,0,0,0,0,0,0,0,0,0,0,1,0
0,172344,0,0.651,0.624,6,-7.986,0,0.307,0.0825,0.0,0.071,0.587,120.243,4,0,0,0,0,0,0,0,0,0,0,1,0
51,241000,0,0.547,0.343,10,-10.475,0,0.0301,0.954,0.00112,0.113,0.401,127.977,3,0,0,0,0,0,0,0,1,0,0,0,1
41,386453,0,0.379,0.845,5,-7.252,1,0.0354,0.000562,0.837,0.135,0.159,174.022,4,0,1,0,0,0,0,0,0,0,0,0,0
20,258760,0,0.65,0.761,4,-10.731,1,0.0591,0.0183,0.0154,0.354,0.355,110.067,4,0,0,0,0,1,0,0,0,0,0,0,0
19,180004,0,0.52,0.939,1,-3.728,1,0.0864,0.00458,0.0,0.0794,0.188,154.988,4,0,1,0,0,0,0,0,0,0,0,0,0
52,457826,0,0.349,0.94,1,-5.949,0,0.0707,0.00307,0.161,0.474,0.139,138.051,4,0,1,0,0,0,0,0,0,0,0,0,1
18,279595,0,0.631,0.458,5,-8.889,0,0.0327,0.384,0.0316,0.186,0.945,141.12,4,0,0,0,0,0,0,0,0,0,0,1,0
47,238346,0,0.414,0.938,10,-4.592,0,0.0684,0.0602,1.18e-06,0.11,0.643,99.014,4,0,0,0,0,0,0,0,0,0,1,0,0
29,188266,0,0.594,0.613,11,-8.062,1,0.0291,0.384,0.000626,0.115,0.877,104.859,4,0,0,1,0,0,0,0,0,0,0,0,0
45,161960,1,0.635,0.68,1,-7.462,1,0.0455,0.0918,0.184,0.0967,0.0534,122.949,4,0,1,0,0,0,0,0,0,0,0,0,0
50,172911,0,0.578,0.903,2,-5.032,1,0.115,0.00585,2.42e-05,0.0619,0.238,99.039,3,0,0,1,0,0,0,0,0,0,0,0,1
64,272665,0,0.408,0.953,7,-3.883,1,0.226,0.00532,0.0,0.338,0.291,177.94,4,0,0,0,0,1,0,0,0,1,0,0,1
52,144000,1,0.548,0.74,9,-6.356,1,0.037,0.0156,0.0,0.161,0.484,109.979,4,0,1,0,0,0,0,0,0,0,0,0,1
54,233488,0,0.601,0.372,3,-6.148,1,0.0292,0.835,0.0,0.129,0.444,146.086,4,0,0,1,0,0,0,0,0,0,0,0,1
15,406591,0,0.493,0.949,2,-9.894,1,0.0847,0.00078,0.92,0.134,0.532,163.847,4,0,1,0,0,0,0,0,0,0,0,0,0
0,275466,0,0.52,0.758,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.349,4,0,0,1,0,0,0,0,0,0,1,0,0
47,190693,0,0.538,0.5,9,-12.722,1,0.408,0.119,0.0,0.39,0.21,174.037,4,0,0,0,0,0,0,0,0,0,0,1,0
37,150413,0,0.762,0.597,5,-5.653,1,0.0421,0.474,0.000292,0.107,0.906,144.016,4,0,0,0,1,0,0,0,0,0,0,0,0
22,396897,0,0.0772,0.0444,2,-30.495,0,0.0403,0.888,0.906,0.521,0.0357,47.224,4,0,0,0,0,0,1,0,0,0,0,0,0
52,259375,0,0.367,0.139,7,-12.903,1,0.0465,0.866,0.0,0.111,0.323,85.695,4,0,0,0,0,0,1,0,0,0,0,0,1
39,263773,0,0.517,0.736,4,-5.175,0,0.116,0.0401,6.59e-05,0.109,0.447,142.064,4,0,1,0,0,0,0,0,0,0,0,0,0
46,147133,0,0.587,0.957,7,-4.098,1,0.0292,0.0991,0.0337,0.911,0.963,108.453,4,0,0,0,0,0,1,0,0,0,0,0,0
0,70653,0,0.345,0.024,5,-31.974,0,0.0346,0.994,0.912,0.112,0.12,66.09,5,1,0,0,0,0,0,0,0,0,0,1,0
62,246306,0,0.609,0.674,9,-6.506,0,0.0355,0.00378,0.000302,0.129,0.743,127.541,4,0,1,0,0,0,0,0,0,0,0,0,1
15,248000,0,0.0624,0.417,11,-20.062,1,0.14,0.722,0.979,0.898,0.0386,73.258,4,0,0,0,0,0,0,0,0,0,0,1,0
0,203546,0,0.584,0.803,1,-4.953,1,0.273,0.0392,4.71e-05,0.0973,0.339,108.049,4,0,0,0,1,0,0,0,0,0,0,1,0
45,196235,0,0.6,0.682,0,-13.52,1,0.0425,0.268,0.853,0.0906,0.914,170.004,4,0,0,0,0,0,1,0,0,0,0,0,0
65,241400,0,0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,4,0,1,0,0,0,0,0,0,0,0,0,1
58,154000,0,0.769,0.443,4,-10.857,0,0.0711,0.0103,0.358,0.106,0.589,125.976,4,0,1,0,0,0,0,0,0,1,0,0,1
28,248281,0,0.467,0.842,9,-5.429,1,0.302,0.22,0.0,0.157,0.178,115.911,4,0,0,0,1,0,0,0,0,0,0,0,0
23,255800,0,0.513,0.716,8,-11.695,1,0.029,3.22e-05,0.0107,0.058,0.801,113.087,4,0,0,0,0,0,0,0,1,0,0,0,0
65,164202,0,0.542,0.412,1,-6.822,1,0.0411,0.0421,2.03e-06,0.0884,0.284,130.203,5,0,0,0,0,0,1,0,0,0,0,0,1
24,144880,0,0.745,0.552,4,-7.684,1,0.0543,0.000377,0.752,0.302,0.966,136.868,4,0,0,0,0,0,0,0,0,0,0,1,0
86,216410,0,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,3,0,0,0,0,0,0,0,1,0,0,0,1
62,191830,0,0.483,0.321,10,-10.401,0,0.0719,0.82,0.000107,0.128,0.148,141.28,3,0,0,0,0,0,0,0,0,0,1,0,1
19,279720,0,0.167,0.203,0,-17.377,0,0.0423,0.983,0.144,0.0799,0.0888,178.579,4,1,0,0,0,0,0,0,0,0,0,0,0
43,187428,0,0.426,0.76,5,-7.025,0,0.0422,0.000133,0.622,0.0488,0.0449,104.997,4,0,1,0,0,0,0,0,0,0,0,0,0
28,136626,0,0.694,0.31,4,-8.51,0,0.033,0.833,0.0,0.0893,0.632,82.955,4,0,0,0,0,0,0,0,0,1,0,0,0
33,152905,0,0.292,0.991,8,-4.86,1,0.152,8.7e-05,0.0,0.833,0.336,139.048,4,0,0,0,0,0,0,0,0,0,1,0,0
50,203525,0,0.672,0.67,7,-4.534,1,0.0298,0.503,0.0,0.78,0.787,117.887,3,0,0,0,1,0,0,0,0,0,0,0,1
80,231333,0,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,0,1,0,0,0,0,0,1,0,0,0,1
43,166153,0,0.844,0.486,11,-5.679,1,0.47,0.149,0.0,0.0484,0.817,129.698,4,0,0,0,0,0,0,0,0,1,0,0,0
56,147789,0,0.643,0.609,4,-4.304,0,0.0397,0.299,0.0,0.176,0.462,94.996,4,0,1,0,0,0,0,0,0,0,0,0,1
39,228320,0,0.56,0.874,4,-6.057,0,0.0456,0.256,0.317,0.175,0.515,124.991,4,0,0,0,0,0,0,0,0,0,1,0,0
42,231606,0,0.712,0.856,7,-5.665,1,0.0852,0.313,0.0,0.173,0.527,150.07,4,0,0,0,1,0,0,0,0,0,0,0,0
58,207933,0,0.464,0.936,1,-6.864,0,0.0349,0.000145,0.00516,0.305,0.294,167.983,4,0,1,0,0,0,1,0,0,0,0,0,1
54,192000,1,0.891,0.893,10,-0.595,0,0.191,0.0142,0.142,0.0768,0.555,139.933,4,0,1,0,0,0,0,0,0,0,0,1,1
21,588453,0,0.453,0.107,10,-14.585,1,0.0315,0.97,0.874,0.208,0.149,135.965,3,0,0,0,0,0,1,0,0,0,0,0,0
66,155223,0,0.579,0.454,9,-7.264,1,0.0427,0.465,0.0,0.0997,0.461,78.949,4,0,0,1,0,0,0,0,0,0,0,0,1
12,260000,0,0.661,0.804,0,-7.654,1,0.0414,0.00297,0.912,0.115,0.0352,160.073,4,0,1,0,0,0,0,0,0,0,0,0,0
43,245626,0,0.667,0.749,7,-6.609,0,0.108,0.145,0.0,0.187,0.733,145.967,4,0,0,0,0,0,0,0,0,0,0,1,0
24,211533,0,0.538,0.728,10,-8.653,0,0.0368,0.00163,0.775,0.747,0.492,111.04,4,0,0,0,0,0,1,0,0,1,0,0,0
72,286293,0,0.508,0.33,4,-14.071,1,0.0265,0.259,0.154,0.114,0.101,96.818,4,0,0,0,0,0,1,0,0,0,1,0,1
35,261613,1,0.797,0.688,0,-7.798,1,0.0497,0.000884,3.87e-05,0.16,0.935,115.063,4,0,0,0,0,0,0,0,0,0,0,1,0
83,186964,0,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,4,0,0,0,0,0,0,0,1,0,0,0,1
60,254013,0,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,4,0,0,1,0,0,0,0,0,0,0,0,1
33,366626,0,0.526,0.673,2,-9.658,1,0.0286,0.716,0.00126,0.125,0.569,136.912,4,0,0,0,0,0,0,0,0,0,1,0,0
38,358091,0,0.65,0.716,2,-5.152,1,0.0378,0.000527,0.521,0.0641,0.672,131.98,4,0,0,0,0,0,0,0,0,1,0,0,0
59,371200,0,0.503,0.595,7,-9.383,1,0.0294,0.0895,2.49e-06,0.148,0.457,128.099,4,0,0,1,0,0,0,0,0,0,0,0,1
35,219428,0,0.513,0.46,7,-13.51,0,0.139,0.183,0.00125,0.122,0.32,139.031,4,0,0,0,0,0,0,0,0,0,1,0,0
12,257693,0,0.694,0.768,0,-4.971,1,0.238,0.00199,0.00225,0.0412,0.435,121.962,4,0,1,0,0,0,0,0,0,0,0,0,0
13,196666,0,0.59,0.468,0,-7.58,0,0.0518,0.741,0.0,0.109,0.443,167.589,4,0,0,0,0,0,1,0,0,0,0,0,0
62,184761,0,0.608,0.864,10,-3.204,0,0.166,0.0213,0.0303,0.568,0.268,126.173,4,0,1,0,0,0,0,0,0,0,0,0,1
34,197053,0,0.682,0.81,8,-7.056,1,0.0608,0.151,0.0,0.708,0.881,98.952,4,0,0,0,0,0,0,0,0,0,0,1,0
27,203733,0,0.69,0.464,0,-5.379,1,0.0388,0.0102,0.0,0.315,0.457,125.967,4,0,0,0,0,0,1,0,0,0,0,0,0
1,226920,0,0.737,0.654,1,-4.784,0,0.165,0.00355,0.0,0.126,0.5,95.635,4,0,1,0,0,0,0,0,0,0,0,0,0
21,224920,0,0.76,0.628,5,-6.891,0,0.0276,0.598,0.000175,0.119,0.889,108.971,4,0,0,1,0,0,0,0,0,0,0,0,0
44,191266,0,0.73,0.906,11,-4.453,1,0.111,0.161,0.0,0.0954,0.655,98.002,4,0,0,0,1,0,0,0,1,0,0,0,0
30,293266,0,0.642,0.844,4,-6.754,0,0.0373,0.536,3.4e-06,0.172,0.783,163.953,4,0,0,0,1,0,0,0,0,0,0,0,0
40,246828,0,0.332,0.331,9,-5.421,1,0.0293,0.835,0.0,0.107,0.355,140.788,4,0,0,1,0,0,0,0,0,0,0,0,0
31,153836,0,0.682,0.555,1,-4.777,0,0.045,0.218,0.0,0.217,0.705,132.106,4,0,0,0,0,0,1,0,0,0,0,0,0
51,290479,0,0.532,0.517,0,-9.846,1,0.493,0.547,0.535,0.0854,0.239,186.001,3,0,1,0,0,0,0,0,0,0,0,0,1
31,240056,0,0.477,0.666,2,-7.944,0,0.0536,0.575,0.000761,0.194,0.679,196.82,4,0,0,0,1,0,0,0,0,0,0,0,0
0,292343,0,0.46,0.963,3,-4.572,1,0.137,5e-05,0.909,0.201,0.145,109.994,3,0,0,0,0,0,0,0,0,0,0,1,0
87,120026,1,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4,0,0,0,0,0,0,0,0,0,1,0,1
1,132260,0,0.74,0.483,2,-8.102,1,0.0713,0.665,0.923,0.108,0.162,88.014,4,0,0,0,0,0,1,0,0,0,0,0,0
19,211384,0,0.575,0.234,6,-9.853,0,0.0337,0.725,0.0,0.113,0.126,129.977,3,0,0,0,0,0,0,0,0,0,0,1,0
45,247704,0,0.655,0.502,8,-7.962,1,0.0349,0.579,0.0,0.117,0.368,123.931,4,0,0,1,0,0,0,0,0,0,0,0,0
1,171066,0,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,0,0,0,0,0,0,0,0,0,1,0,0
76,212960,0,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4,0,1,0,0,0,0,0,0,0,0,0,1
51,197946,0,0.0835,0.761,1,-8.889,1,0.0604,0.0417,0.258,0.236,0.162,85.175,5,0,0,0,0,0,0,0,1,0,0,0,1
0,174360,0,0.611,0.972,9,-4.845,1,0.0464,0.0253,0.000111,0.28,0.871,150.992,4,0,0,1,0,0,0,0,0,0,0,0,0
81,232800,0,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,0,0,0,0,1,0,0,0,1,1,0,1
26,384680,0,0.632,0.694,9,-10.35,1,0.0331,0.000324,0.612,0.117,0.117,123.995,4,0,0,0,0,1,0,0,0,0,0,0,0
29,154973,0,0.421,0.476,9,-10.552,1,0.0295,0.626,2.58e-05,0.137,0.828,150.283,4,0,0,0,0,0,0,0,0,0,1,0,0
46,202348,0,0.531,0.5,7,-8.593,1,0.0282,0.534,0.000861,0.101,0.319,78.076,4,0,0,1,0,0,0,0,0,0,0,0,0
8,337026,0,0.336,0.651,4,-7.091,0,0.0444,0.000665,0.695,0.379,0.077,105.022,4,0,1,0,0,0,0,0,0,0,0,0,0
30,112200,0,0.727,0.473,5,-9.352,1,0.0409,0.414,0.0,0.129,0.858,113.401,4,0,0,1,0,0,0,0,0,0,0,0,0
2,254920,1,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,0,0,0,1,0,0,0,0,0,0,0,0
29,183026,0,0.626,0.517,0,-5.037,1,0.0265,0.258,0.0,0.103,0.245,115.008,3,0,1,0,0,0,0,0,0,0,0,0,0
54,244260,0,0.65,0.195,5,-12.569,1,0.0482,0.695,1.26e-05,0.0851,0.363,122.908,3,0,0,0,0,0,0,0,0,0,0,1,1
8,640642,0,0.615,0.734,9,-10.243,0,0.0396,0.255,0.391,0.0781,0.287,128.007,4,0,1,0,0,0,0,0,0,0,0,0,0
26,167251,0,0.566,0.86,2,-7.273,1,0.0287,4.41e-05,0.894,0.253,0.456,133.956,4,0,1,0,0,0,0,0,0,0,0,0,0
0,149826,0,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,4,1,0,0,0,0,0,0,0,0,0,0,0
71,269066,0,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,4,1,0,0,0,0,0,0,0,0,0,0,1
