acousticness,instrumentalness,duration_ms,energy,loudness,valence,speechiness,liveness,danceability,tempo,is_hit,popularity,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World
0.803,0.204,68500,0.268,-7.615,0.791,0.318,0.0919,0.937,119.982,0,5,0,0,0,0,0,1,0,0,0,0,0
0.328,1.47e-05,184720,0.738,-6.073,0.748,0.247,0.198,0.722,198.075,1,69,0,0,0,1,0,0,0,0,0,0,1
0.0735,0.857,65624,0.577,-14.651,0.305,0.0446,0.385,0.774,127.978,0,25,0,0,0,0,0,1,0,0,0,0,0
0.477,0.0,183849,0.456,-11.32,0.68,0.489,0.129,0.961,119.032,0,37,0,0,0,0,0,0,0,0,0,0,1
0.0224,0.000143,214506,0.636,-5.585,0.536,0.0369,0.166,0.759,109.976,1,75,0,0,0,1,0,0,0,0,0,0,1
0.587,0.779,346346,0.0927,-20.179,0.0325,0.0379,0.111,0.157,145.73,1,60,0,0,0,0,0,0,0,0,0,0,1
0.712,2.15e-06,155533,0.536,-9.126,0.722,0.04,0.237,0.4,121.14,0,15,0,0,1,0,0,0,0,0,0,0,0
0.313,7.17e-06,199179,0.694,-7.076,0.203,0.109,0.0752,0.674,101.993,1,65,0,0,0,0,0,0,0,1,0,0,1
0.109,0.0,225500,0.427,-9.38,0.449,0.0387,0.327,0.561,76.988,0,36,1,0,0,0,0,0,0,1,0,0,0
0.00144,7.17e-06,219453,0.897,-2.823,0.574,0.0498,0.216,0.405,154.939,0,21,0,0,0,0,1,0,0,0,0,0,0
0.0281,2.04e-05,205226,0.895,-7.934,0.205,0.105,0.0827,0.441,149.384,0,31,0,0,0,0,0,0,0,0,0,1,0
0.355,0.551,97506,0.65,-6.192,0.971,0.0316,0.258,0.642,132.151,0,26,0,0,1,0,0,0,0,0,0,0,0
0.548,3.18e-06,145040,0.315,-11.919,0.466,0.0394,0.451,0.356,181.595,0,12,0,0,1,0,0,0,0,0,0,0,0
0.884,0.00293,188946,0.368,-9.978,0.522,0.0281,0.109,0.657,116.221,1,66,0,0,1,0,0,0,0,0,0,0,0
0.00694,0.952,60107,0.957,-5.719,0.037,0.078,0.593,0.222,69.401,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0144,0.0,184640,0.908,-5.254,0.457,0.184,0.671,0.603,133.063,0,45,0,0,0,0,0,0,0,0,0,1,0
0.106,0.0,156300,0.884,-1.953,0.803,0.172,0.134,0.695,100.088,0,0,0,1,0,0,0,0,0,0,0,0,0
0.826,0.0,210533,0.322,-10.113,0.451,0.0318,0.161,0.471,204.039,0,22,0,0,0,0,0,0,0,0,1,0,0
0.000118,0.698,200000,0.97,-1.239,0.0593,0.124,0.102,0.51,74.997,0,27,0,1,0,0,0,0,0,0,0,0,1
0.135,0.0336,366136,0.909,-7.08,0.443,0.0574,0.125,0.307,173.674,1,67,0,0,1,0,1,0,0,0,0,1,0
0.96,0.000222,129080,0.328,-13.71,0.836,0.0367,0.13,0.717,112.322,0,29,0,0,1,0,0,0,0,0,0,0,0
0.685,0.0,129986,0.749,-16.593,0.206,0.948,0.866,0.528,76.76,0,27,0,0,0,0,0,1,0,0,0,0,0
0.0589,0.000524,256042,0.465,-10.006,0.0832,0.0344,0.095,0.452,149.586,1,67,0,1,0,0,0,0,0,0,0,0,1
0.59,0.0,204155,0.715,-3.333,0.573,0.0478,0.0624,0.544,153.894,1,54,0,0,0,0,0,0,0,1,0,0,0
0.655,0.0,267840,0.382,-10.478,0.276,0.0439,0.11,0.56,126.922,0,23,0,0,0,0,0,0,0,1,0,0,0
0.898,0.0417,208222,0.576,-10.691,0.354,0.0631,0.356,0.374,118.97,0,25,0,0,0,1,0,0,0,0,0,0,0
0.00261,1.82e-06,201413,0.886,-4.941,0.823,0.0319,0.0621,0.671,134.968,0,26,0,0,0,0,0,1,0,0,0,0,0
0.36,0.0,293000,0.959,-2.906,0.775,0.176,0.306,0.714,129.009,1,59,0,0,0,0,0,0,0,1,0,0,0
0.126,7.24e-05,176721,0.697,-6.612,0.751,0.126,0.222,0.709,82.495,0,41,0,0,0,1,0,0,0,0,0,0,0
0.287,0.826,188920,0.694,-10.525,0.745,0.0312,0.121,0.615,135.861,0,20,0,0,0,0,0,0,0,0,0,0,1
0.000236,0.0,186129,0.938,-6.323,0.163,0.124,0.132,0.384,92.859,1,71,0,0,0,0,0,0,0,0,0,1,0
0.00121,0.176,232853,0.651,-5.62,0.405,0.217,0.064,0.985,115.347,0,19,0,0,0,0,0,0,0,0,1,0,0
0.0451,0.0,166253,0.801,-2.946,0.517,0.249,0.0628,0.647,180.108,0,0,0,0,0,1,0,0,0,1,0,0,1
0.0411,0.0,238095,0.795,-4.567,0.415,0.0955,0.0898,0.617,126.06,0,49,0,1,0,0,0,0,0,0,0,0,1
0.989,0.943,301573,0.0319,-20.259,0.043,0.0417,0.0674,0.221,80.491,1,52,0,0,0,0,0,1,0,0,0,0,0
0.779,0.753,275186,0.287,-11.202,0.054,0.0289,0.131,0.454,130.637,1,59,0,0,0,0,0,1,0,0,0,0,0
0.0864,0.297,211226,0.981,-3.85,0.779,0.0372,0.793,0.565,145.012,0,26,0,1,0,0,0,1,0,0,0,0,0
0.271,0.000895,177701,0.912,-4.221,0.684,0.0806,0.206,0.561,164.013,0,14,0,0,0,0,0,0,0,0,0,1,0
0.00269,0.00125,244693,0.985,-7.286,0.506,0.0623,0.188,0.4,200.035,1,53,0,0,0,0,1,0,0,0,0,0,0
0.768,1.14e-06,1315200,0.775,-10.07,0.857,0.0553,0.282,0.618,122.178,0,38,1,0,0,0,0,0,0,0,0,0,0
0.692,0.0,290746,0.848,-6.54,0.815,0.0488,0.787,0.429,122.089,0,37,0,0,0,1,0,0,0,0,0,0,0
0.642,1.43e-06,176842,0.528,-7.723,0.482,0.0511,0.105,0.716,95.104,0,48,0,0,0,0,0,0,0,0,0,0,1
0.828,0.0,266520,0.168,-10.785,0.169,0.0321,0.104,0.515,125.558,0,45,0,0,0,0,0,0,0,0,0,0,1
0.224,1.24e-05,291573,0.919,-3.511,0.644,0.041,0.291,0.701,131.983,0,20,0,0,0,0,0,0,0,1,0,0,0
0.0,0.571,267496,0.00291,-23.323,0.00184,0.268,0.354,0.0765,170.023,0,0,0,0,0,0,0,1,0,0,0,0,0
0.287,0.0,468160,0.969,-5.918,0.667,0.166,0.838,0.591,104.909,0,38,0,0,1,0,0,0,0,0,0,0,0
0.0143,0.0,177391,0.627,-7.095,0.526,0.145,0.324,0.797,92.017,1,59,0,0,0,0,0,0,0,0,1,0,0
0.814,0.0,63786,0.429,-16.403,0.783,0.925,0.696,0.59,81.491,0,21,0,0,0,0,0,1,0,0,0,0,0
0.0012,6.12e-05,187320,0.868,-6.839,0.272,0.0433,0.212,0.564,125.045,1,57,0,1,0,0,0,0,0,0,1,0,0
1.51e-05,4.6e-05,335213,0.986,-4.138,0.0591,0.108,0.0746,0.105,176.042,0,44,0,0,0,0,1,0,0,0,0,0,0
0.67,0.00233,221217,0.381,-11.583,0.693,0.0439,0.137,0.795,114.943,0,41,0,0,0,0,0,0,0,0,0,1,0
0.288,0.0,172094,0.757,-4.566,0.665,0.259,0.275,0.586,98.876,0,22,0,1,0,0,0,0,0,0,0,0,0
0.171,0.0,211605,0.576,-6.495,0.412,0.0401,0.158,0.563,75.019,0,0,0,0,1,0,0,0,0,0,0,0,0
0.99,0.924,206000,0.0306,-21.302,0.142,0.0896,0.0884,0.499,71.16,0,18,0,0,0,0,0,1,0,0,0,0,0
0.013,0.0,292386,0.901,-6.464,0.55,0.0592,0.964,0.534,129.674,0,24,0,0,0,0,0,0,0,0,1,0,0
0.264,0.0,197538,0.419,-7.914,0.0995,0.0333,0.103,0.653,129.987,0,34,0,0,0,0,0,0,0,0,0,1,0
0.0974,0.0,194533,0.617,-4.545,0.17,0.147,0.27,0.491,126.816,1,52,0,1,0,0,0,0,0,0,0,0,0
0.0493,2.28e-06,136293,0.79,-5.696,0.562,0.0394,0.182,0.295,110.491,0,31,0,1,0,0,0,0,0,0,0,0,0
0.99,0.937,185351,0.0821,-18.707,0.463,0.106,0.116,0.636,87.379,1,50,0,0,1,0,0,0,0,0,0,0,0
0.295,0.0,292078,0.862,-3.655,0.631,0.061,0.923,0.614,119.979,0,23,0,0,0,0,0,0,0,0,0,0,1
0.0567,4.76e-05,232640,0.68,-7.437,0.345,0.0299,0.113,0.504,106.982,0,26,0,0,0,0,0,1,0,0,0,0,0
0.000505,0.00124,197775,0.98,-2.849,0.107,0.0511,0.516,0.479,100.005,0,26,0,1,0,0,0,1,0,0,0,0,0
0.00352,0.571,60107,0.643,-6.352,0.192,0.0491,0.565,0.258,104.384,0,0,0,0,0,0,0,0,0,0,0,0,1
0.867,6.53e-05,289030,0.319,-9.48,0.391,0.0336,0.147,0.261,79.204,0,41,0,0,1,0,0,0,0,0,0,0,0
0.206,0.0393,249560,0.794,-9.402,0.59,0.0608,0.983,0.531,92.44,0,41,0,0,0,0,0,0,0,0,0,0,1
0.0622,0.0,270786,0.517,-6.635,0.0777,0.0243,0.265,0.365,93.862,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0688,1.5e-06,153547,0.858,-6.042,0.616,0.184,0.162,0.733,127.913,0,26,0,0,0,0,0,1,0,0,0,0,0
0.125,0.0,430654,0.63,-5.257,0.163,0.0337,0.57,0.294,84.421,0,41,0,0,1,0,0,0,0,0,0,0,0
0.0274,0.886,427800,0.913,-6.633,0.231,0.0453,0.101,0.67,131.018,0,14,0,1,0,0,0,0,0,0,0,0,0
0.000757,0.00136,231603,0.912,-4.159,0.479,0.0912,0.359,0.681,125.031,1,72,0,0,0,0,1,0,0,0,0,0,0
0.00178,0.827,351627,0.865,-5.035,0.228,0.0399,0.108,0.664,128.99,0,18,0,1,0,0,0,0,0,0,0,0,0
0.214,0.0,242922,0.348,-8.5,0.155,0.0855,0.0964,0.793,121.919,0,2,0,1,0,0,0,0,0,0,1,0,0
0.397,0.000166,205080,0.509,-11.009,0.386,0.024,0.0706,0.611,105.074,0,0,0,0,0,0,0,0,0,0,1,0,0
0.697,0.0,205680,0.481,-7.179,0.0807,0.0444,0.089,0.571,113.753,1,75,0,1,0,0,0,0,0,0,0,0,0
0.0001,0.749,445285,0.992,-5.648,0.378,0.134,0.095,0.458,168.001,0,16,0,0,0,0,0,1,0,0,0,0,0
0.0116,0.0,203249,0.938,-2.576,0.419,0.22,0.263,0.387,131.897,0,27,0,0,0,0,0,1,0,0,0,0,0
0.796,0.185,292771,0.746,-6.56,0.506,0.0332,0.118,0.39,82.856,0,41,0,0,0,0,0,0,0,0,0,0,1
0.038,0.0,191982,0.953,-3.128,0.633,0.149,0.0586,0.705,108.243,0,36,0,0,0,0,1,0,0,0,0,0,0
0.00364,0.463,201908,0.885,-4.547,0.824,0.0542,0.0796,0.769,126.017,1,59,0,1,0,0,0,0,0,0,1,0,0
0.617,0.00938,306813,0.495,-8.64,0.355,0.0325,0.277,0.257,83.219,0,17,0,0,0,0,1,0,0,0,0,0,0
0.923,0.53,274500,0.404,-12.19,0.435,0.052,0.206,0.725,123.182,1,56,0,0,0,0,0,0,0,1,0,0,0
0.73,0.00583,173647,0.442,-9.29,0.515,0.136,0.251,0.507,113.385,0,42,0,0,0,0,0,0,0,0,0,1,1
0.196,0.129,434908,0.914,-6.052,0.466,0.0909,0.622,0.363,89.848,0,36,0,0,0,0,1,0,0,0,0,1,0
0.675,3.66e-05,137240,0.798,-6.201,0.53,0.0416,0.0794,0.618,102.243,0,24,0,0,1,0,0,0,0,0,0,0,0
0.0188,0.00472,101425,0.994,-4.312,0.103,0.319,0.379,0.604,130.014,0,15,0,0,0,0,1,0,0,0,0,0,0
0.762,0.0,187016,0.308,-9.411,0.418,0.0573,0.111,0.474,93.343,1,62,0,0,0,1,0,0,0,0,0,0,0
0.00338,0.000795,397826,0.97,-4.182,0.17,0.163,0.0922,0.263,151.729,1,59,0,0,0,0,1,0,0,0,0,0,0
0.658,0.00301,190588,0.813,-5.47,0.695,0.102,0.149,0.72,84.966,0,9,0,0,0,0,0,1,0,0,0,0,0
0.201,0.000412,223333,0.601,-11.28,0.673,0.0671,0.158,0.77,128.876,0,29,0,0,0,0,0,0,0,1,0,0,0
0.00133,0.765,390000,0.755,-6.654,0.103,0.0348,0.0958,0.595,149.997,0,32,0,1,0,0,0,0,0,0,0,0,0
0.000123,0.0,275013,0.859,-4.098,0.473,0.0367,0.369,0.409,154.023,1,60,0,0,0,0,1,0,0,0,0,0,0
0.03,0.00699,245560,0.981,-3.4,0.433,0.0841,0.224,0.39,158.054,0,24,0,0,0,0,0,0,0,1,0,0,0
0.98,0.0397,166546,0.274,-14.843,0.606,0.0452,0.418,0.431,134.525,0,19,1,0,0,0,0,0,0,0,0,0,0
0.238,0.0,112572,0.429,-8.255,0.565,0.234,0.122,0.627,126.426,1,89,0,0,0,1,0,0,0,0,0,0,0
0.00154,0.859,394586,0.738,-8.22,0.535,0.0427,0.0724,0.796,124.019,0,10,0,1,0,0,0,0,0,0,0,0,0
0.992,0.00498,280933,0.32,-10.509,0.15,0.0345,0.11,0.254,74.416,0,0,0,0,0,0,0,1,0,0,0,0,0
0.506,0.0,143333,0.687,-6.693,0.652,0.149,0.0735,0.693,90.001,0,43,0,0,0,0,0,0,0,0,0,0,1
0.328,0.13,194087,0.425,-10.965,0.562,0.375,0.1,0.701,135.128,0,2,0,1,0,0,0,0,0,1,0,0,0
0.0249,0.978,156306,0.583,-9.489,0.24,0.0418,0.328,0.259,111.153,1,64,0,0,0,0,0,0,0,0,0,0,1
0.119,0.0,145379,0.677,-9.005,0.756,0.224,0.261,0.754,101.91,1,55,0,0,0,0,0,1,0,1,0,0,0
0.113,3.86e-06,251000,0.93,-3.611,0.907,0.0958,0.333,0.667,126.9,0,24,0,0,0,0,0,0,0,1,0,0,0
0.0775,0.0,240213,0.878,-2.282,0.594,0.219,0.51,0.799,95.0,1,61,0,0,0,0,0,0,0,0,0,1,0
0.000176,0.675,313932,0.905,-0.877,0.24,0.0536,0.199,0.314,174.971,0,16,0,1,0,0,0,0,0,0,0,0,0
0.247,0.0254,220453,0.655,-6.926,0.793,0.0484,0.367,0.618,152.006,0,44,0,0,0,0,0,0,0,0,1,0,0
0.191,0.0,184247,0.819,-3.306,0.499,0.0313,0.159,0.678,90.004,1,59,0,1,0,0,0,0,0,0,0,0,0
0.00317,4.4e-06,244760,0.681,-3.883,0.262,0.0425,0.11,0.454,140.084,0,44,0,0,0,0,1,0,0,0,0,0,0
0.56,2.25e-06,327840,0.626,-6.541,0.522,0.0273,0.169,0.268,155.068,0,24,0,0,0,0,0,0,0,0,0,1,0
0.0122,0.000675,158253,0.87,-2.059,0.863,0.0826,0.0202,0.855,103.028,1,68,0,0,0,0,0,0,0,1,0,0,0
0.115,0.0,269493,0.611,-11.948,0.52,0.0407,0.872,0.487,81.026,0,35,0,0,0,1,0,0,0,0,0,0,0
0.298,0.0,187488,0.467,-11.838,0.315,0.354,0.116,0.542,66.709,0,30,0,0,0,0,0,0,0,0,0,0,1
0.497,0.0,237560,0.625,-6.156,0.652,0.0278,0.403,0.516,96.953,0,43,0,0,0,1,0,0,0,0,0,0,0
4.47e-05,0.815,570374,0.82,-4.742,0.19,0.0367,0.337,0.583,144.01,0,28,0,1,0,0,0,0,0,0,0,0,0
0.00505,4.89e-06,211044,0.813,-4.939,0.147,0.0405,0.148,0.354,139.956,0,30,0,1,0,0,0,0,0,0,0,0,0
0.187,0.00895,370666,0.771,-11.938,0.24,0.0528,0.0788,0.497,100.302,1,50,0,0,0,0,0,0,0,0,0,1,0
0.113,0.0,144066,0.572,-6.913,0.615,0.107,0.0645,0.637,138.177,0,0,0,0,0,1,0,0,0,0,0,1,0
3.31e-06,0.84,394373,0.807,-7.643,0.151,0.055,0.156,0.171,124.244,0,16,0,0,0,0,1,0,0,0,0,0,0
0.21,0.706,169413,0.57,-6.304,0.105,0.0338,0.0783,0.264,136.545,0,46,0,0,0,0,0,0,0,0,0,0,1
0.292,0.0,229826,0.671,-5.119,0.641,0.362,0.325,0.714,169.727,0,0,0,0,0,1,0,0,0,0,0,0,1
0.916,0.942,445733,0.169,-19.892,0.0541,0.0408,0.124,0.129,52.153,0,0,1,0,0,0,0,0,0,0,0,0,1
0.899,0.00497,58017,0.256,-11.29,0.585,0.0733,0.125,0.611,123.535,1,56,0,0,0,0,0,1,0,0,0,0,0
0.127,0.889,143683,0.527,-9.964,0.567,0.0415,0.267,0.394,117.675,0,12,0,0,0,0,1,0,0,0,0,0,0
0.201,0.0,182333,0.757,-3.283,0.804,0.0369,0.0892,0.455,155.527,0,34,0,0,0,0,0,0,0,0,0,1,0
0.0359,0.000547,155492,0.801,-4.501,0.514,0.122,0.0743,0.689,142.062,1,55,0,1,0,0,0,1,0,0,0,0,0
0.265,0.0,163320,0.677,-5.605,0.837,0.0316,0.215,0.636,138.707,1,55,0,0,0,0,0,0,0,0,0,1,0
0.138,0.0,212307,0.318,-12.072,0.87,0.478,0.105,0.65,86.679,0,42,0,0,0,0,0,0,0,0,1,0,0
1.49e-05,0.0,230533,0.92,-3.391,0.196,0.0644,0.306,0.413,132.062,0,20,0,0,0,0,1,0,0,0,0,0,0
0.0692,0.00142,320757,0.874,-6.43,0.705,0.0335,0.143,0.732,123.757,0,18,0,1,0,0,0,0,0,0,0,0,0
0.294,0.959,184706,0.767,-7.696,0.39,0.0313,0.13,0.58,120.055,0,47,0,0,0,0,0,0,0,0,1,0,0
0.00296,0.000357,191153,0.969,-3.649,0.42,0.163,0.407,0.445,175.724,0,32,0,1,0,0,0,0,0,0,0,0,0
0.0116,0.0,174746,0.928,-10.203,0.258,0.0671,0.0774,0.32,134.517,0,33,0,0,0,0,0,0,0,0,0,1,0
0.388,0.0,292226,0.728,-3.867,0.57,0.0287,0.116,0.516,93.0,0,24,0,0,0,0,0,0,0,1,0,0,0
0.00174,0.000798,144750,0.465,-10.14,0.273,0.0732,0.319,0.914,126.061,0,37,0,0,0,0,0,1,0,0,0,0,0
8.19e-05,0.663,555933,0.868,-4.902,0.261,0.0762,0.594,0.247,97.527,0,43,0,0,0,0,1,0,0,0,0,0,0
0.572,0.0,152842,0.875,-6.558,0.94,0.0419,0.0622,0.718,171.983,0,43,0,0,0,1,0,0,0,0,0,0,0
0.0125,1.52e-06,189333,0.607,-6.333,0.166,0.0668,0.289,0.491,176.112,1,60,0,1,0,0,0,0,0,0,0,0,0
0.000295,0.996,139600,0.485,-37.61,0.0252,0.0464,0.967,0.143,96.63,0,33,0,0,0,0,0,1,0,0,0,0,0
0.0287,0.00441,211680,0.805,-6.508,0.839,0.0696,0.0596,0.797,123.384,0,32,0,0,1,0,0,0,0,0,0,0,0
0.607,0.987,307120,0.593,-11.557,0.0372,0.0604,0.111,0.064,68.297,0,0,0,0,0,0,0,0,0,0,0,0,1
0.992,0.964,128666,0.0971,-21.26,0.487,0.0526,0.111,0.69,120.036,0,23,0,0,0,0,0,1,0,0,0,0,0
0.752,1.02e-05,105360,0.528,-6.618,0.532,0.082,0.0897,0.666,133.916,0,22,0,0,0,0,0,0,0,0,0,0,1
0.466,9.03e-05,196428,0.446,-9.086,0.311,0.0365,0.331,0.502,150.164,0,42,0,0,0,0,0,1,0,0,0,0,0
2.45e-05,0.85,393802,0.87,-10.685,0.773,0.0584,0.0774,0.739,140.01,0,10,0,1,0,0,0,0,0,0,0,0,0
6.45e-06,0.86,93286,0.975,-3.457,0.389,0.166,0.288,0.379,118.673,0,12,0,0,0,0,1,0,0,0,0,0,0
0.135,0.0,176280,0.914,-3.82,0.717,0.0457,0.332,0.642,142.004,0,0,0,0,0,0,0,1,0,0,0,0,0
0.971,0.879,112198,0.0187,-32.373,0.458,0.0661,0.119,0.208,68.983,1,59,0,0,0,0,0,1,0,0,0,0,0
0.983,0.88,210466,0.227,-19.676,0.87,0.0432,0.351,0.337,81.438,0,28,1,0,0,0,0,0,0,0,0,0,0
0.931,7.99e-05,140306,0.163,-16.164,0.64,0.0421,0.125,0.521,119.656,0,0,0,0,0,0,0,1,0,0,0,0,0
0.00126,0.204,209866,0.682,-4.624,0.39,0.145,0.0503,0.824,130.026,0,3,0,1,0,0,0,0,0,0,0,0,0
0.964,0.00116,257640,0.0431,-29.363,0.0575,0.0476,0.199,0.207,125.46,0,22,1,0,0,0,0,0,0,0,0,0,0
0.152,0.0,193053,0.812,-3.169,0.717,0.128,0.256,0.802,95.631,0,14,0,1,0,0,0,0,0,0,0,0,0
0.733,0.786,176373,0.16,-18.144,0.0409,0.0362,0.0943,0.0789,56.449,0,49,0,0,0,0,0,1,0,0,0,0,0
0.519,0.0,319440,0.352,-9.159,0.139,0.0299,0.167,0.272,175.48,1,51,0,0,0,0,0,0,0,1,0,0,0
0.622,0.0,315146,0.389,-7.867,0.42,0.0811,0.135,0.427,79.558,0,20,0,0,0,0,0,1,0,0,0,0,0
0.0145,0.0,177600,0.822,-4.483,0.615,0.151,0.742,0.546,150.06,1,73,0,1,0,0,0,0,0,0,0,0,0
3.1e-06,0.184,110426,0.998,-3.958,0.0615,0.232,0.184,0.148,197.312,0,15,0,0,0,0,1,0,0,0,0,0,0
0.000218,4.99e-05,249466,0.984,-4.879,0.0834,0.337,0.688,0.226,170.211,0,25,0,0,0,0,1,0,0,0,0,0,0
0.0244,0.000283,345600,0.596,-11.41,0.831,0.424,0.118,0.635,183.204,0,24,0,0,0,0,1,0,0,0,0,0,0
0.166,0.92,320058,0.677,-4.825,0.875,0.0335,0.0542,0.809,110.001,0,19,0,0,0,0,0,0,0,0,0,0,1
0.5,0.0,111893,0.859,-4.34,0.575,0.0694,0.0969,0.545,180.272,0,26,0,0,0,0,0,0,0,0,0,0,1
0.000417,1.9e-06,599586,0.714,-6.543,0.0729,0.0398,0.131,0.423,104.996,0,48,0,0,0,0,0,0,0,0,0,0,1
0.789,3.75e-06,181466,0.646,-5.945,0.615,0.0313,0.106,0.71,120.028,0,28,0,0,1,0,0,0,0,0,0,0,0
0.00291,0.804,163516,0.701,-6.329,0.201,0.0469,0.0884,0.593,181.976,0,9,0,0,0,0,0,1,0,0,0,0,0
0.0854,0.24,283506,0.989,-1.282,0.288,0.324,0.345,0.311,171.914,0,19,0,0,0,0,0,0,0,1,0,0,0
0.751,0.000712,294960,0.198,-10.832,0.14,0.0293,0.082,0.409,132.782,0,0,0,0,1,0,0,0,0,0,1,0,0
0.331,5e-05,213306,0.537,-5.477,0.246,0.0311,0.0866,0.445,157.98,0,0,0,0,1,0,0,0,0,0,0,0,0
0.29,1.38e-06,181360,0.705,-8.169,0.64,0.0539,0.797,0.582,128.89,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0113,0.0,299365,0.529,-9.224,0.395,0.0324,0.109,0.438,136.147,1,63,0,0,0,0,0,1,0,0,0,0,1
0.00202,0.909,396480,0.592,-8.29,0.393,0.0801,0.0629,0.859,125.014,0,5,0,1,0,0,0,0,0,0,0,0,0
0.069,0.0671,286160,0.414,-15.15,0.239,0.0405,0.336,0.748,97.646,1,65,0,0,0,0,0,0,0,1,0,0,0
0.163,1.11e-06,206933,0.586,-9.846,0.763,0.0339,0.145,0.615,130.221,0,37,0,0,0,0,0,0,0,0,0,0,1
0.924,0.000507,135453,0.194,-16.798,0.524,0.0471,0.117,0.212,172.65,0,48,0,0,0,0,0,0,0,0,0,1,1
0.804,0.0,233236,0.683,-6.064,0.599,0.0344,0.166,0.587,140.028,0,44,0,0,0,1,0,0,0,0,0,0,0
0.0041,2.46e-06,265520,0.843,-7.077,0.354,0.0467,0.45,0.396,144.011,0,40,0,0,0,0,0,1,0,0,0,0,1
0.0182,0.876,208546,0.536,-11.063,0.303,0.0651,0.102,0.711,111.016,0,14,0,1,0,0,0,0,0,0,0,0,0
0.925,2.86e-05,264786,0.0855,-17.776,0.0911,0.0516,0.0784,0.345,167.066,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0627,0.0,173653,0.796,-3.918,0.701,0.125,0.166,0.727,180.069,0,1,0,0,0,1,0,0,0,0,0,0,0
3.35e-05,0.821,145981,0.697,-11.0,0.654,0.0679,0.0735,0.78,134.5,0,15,0,1,0,0,0,0,0,0,0,0,0
0.000233,0.0253,33933,0.919,-5.083,0.278,0.122,0.272,0.231,77.964,0,15,0,0,0,0,1,0,0,0,0,0,0
0.848,1.57e-06,161173,0.274,-12.403,0.535,0.034,0.131,0.755,110.064,0,49,0,0,0,0,0,0,0,1,0,0,0
0.000165,0.00621,181946,0.933,-7.681,0.291,0.0516,0.0636,0.626,128.078,1,60,0,1,0,0,0,0,0,0,0,0,0
0.776,0.00047,201795,0.401,-10.507,0.636,0.0583,0.122,0.747,81.019,0,30,0,0,1,0,0,0,0,0,0,0,0
0.0155,0.0,191308,0.784,-4.682,0.541,0.0376,0.0352,0.656,98.038,0,41,0,0,0,0,0,1,0,0,0,0,0
1.58e-06,0.819,257413,0.981,-5.591,0.227,0.0799,0.207,0.307,77.526,0,16,0,0,0,0,1,0,0,0,0,0,0
0.971,0.0,424317,0.108,-16.835,0.263,0.0376,0.101,0.422,71.872,0,0,1,0,1,0,0,0,0,0,0,0,0
0.679,0.014,291387,0.467,-10.651,0.667,0.0333,0.192,0.795,112.123,0,38,0,0,0,1,0,0,0,0,0,0,0
0.5,0.0,173041,0.568,-3.453,0.617,0.111,0.124,0.85,102.055,0,26,0,0,0,0,0,0,0,0,0,0,1
0.771,0.106,111295,0.327,-11.46,0.324,0.0453,0.146,0.605,122.957,0,26,0,0,0,0,0,0,0,1,0,0,0
0.817,8.28e-06,168782,0.431,-8.902,0.464,0.0437,0.21,0.658,90.003,1,57,0,0,0,0,0,1,0,0,1,0,0
0.0349,0.0,199263,0.802,-6.424,0.583,0.0551,0.335,0.754,122.026,0,48,0,0,0,0,0,0,0,0,0,1,0
0.817,0.00413,144844,0.377,-11.197,0.734,0.085,0.0437,0.851,119.963,0,47,0,0,0,0,0,1,0,0,0,0,0
0.0484,0.0,163920,0.935,-1.31,0.252,0.0501,0.108,0.544,124.991,0,40,0,0,0,0,0,0,0,1,0,0,0
0.396,7.39e-06,252973,0.864,-8.871,0.925,0.0365,0.0386,0.56,162.755,1,51,0,0,0,0,0,0,0,1,0,0,0
8.95e-05,0.0,222489,0.795,-3.319,0.629,0.044,0.112,0.533,152.078,1,53,0,0,0,0,0,0,0,1,0,0,0
0.636,0.0,262549,0.596,-6.617,0.648,0.251,0.347,0.831,130.038,1,51,0,0,0,0,0,0,0,0,1,0,0
0.0664,0.0,227050,0.77,-9.747,0.3,0.0616,0.921,0.429,89.566,0,36,0,0,0,0,0,0,0,0,0,1,0
0.0245,0.512,223869,0.74,-7.904,0.444,0.0325,0.135,0.706,122.007,1,72,0,1,0,0,0,0,0,0,0,0,0
0.233,0.0,318306,0.93,-3.522,0.457,0.0384,0.204,0.59,120.964,0,26,0,0,0,0,1,0,0,0,0,0,0
0.00968,0.0,213053,0.941,-3.799,0.769,0.0595,0.317,0.58,129.988,1,55,0,0,0,0,0,0,0,1,0,0,0
0.992,0.898,472333,0.139,-19.982,0.342,0.0347,0.113,0.349,134.946,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0661,1.31e-06,164706,0.782,-9.27,0.619,0.0301,0.115,0.504,123.883,1,55,0,0,0,0,0,0,0,1,0,0,0
0.768,2.46e-06,298080,0.241,-11.415,0.312,0.031,0.0628,0.27,174.29,0,36,0,0,0,0,0,0,0,1,0,0,0
0.506,0.0,168120,0.623,-2.106,0.796,0.0266,0.316,0.457,102.778,0,29,0,0,0,0,0,0,0,0,0,1,0
