popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit
5,223040,0,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,4,pop,0
51,161284,0,0.6,0.923,9,-5.153,1,0.0733,0.282,0.0,0.517,0.864,171.953,4,sertanejo,1
50,153600,0,0.66,0.641,5,-6.81,1,0.116,0.171,1.96e-06,0.114,0.205,174.877,4,emo,1
90,241066,0,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4,pop,1
60,233893,0,0.463,0.934,1,-3.566,0,0.141,0.0223,0.0,0.301,0.649,168.005,4,anime,1
48,200275,0,0.723,0.561,5,-8.322,0,0.035,0.642,7.11e-06,0.228,0.616,145.02,4,indian,0
76,120546,0,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,4,chill,1
56,195000,0,0.785,0.222,8,-21.624,1,0.0418,0.86,0.84,0.106,0.327,139.885,4,chill,1
56,120000,1,0.6,0.454,2,-13.399,1,0.111,0.1,0.000432,0.111,0.201,159.971,4,sad,1
57,235161,0,0.655,0.538,10,-7.991,1,0.0378,0.299,0.393,0.0762,0.329,124.045,4,sad,1
0,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop,0
61,351578,0,0.6,0.979,10,-3.513,1,0.243,0.138,0.0,0.1,0.453,137.06,4,pop-film,1
47,163555,0,0.695,0.276,1,-16.612,1,0.0361,0.935,0.00422,0.102,0.398,135.122,4,indian,0
57,97139,1,0.879,0.364,9,-11.252,1,0.322,0.682,0.0,0.146,0.697,130.092,4,sad,1
0,235447,0,0.73,0.771,1,-8.041,1,0.221,0.023,0.000128,0.142,0.628,135.972,4,k-pop,0
54,183100,0,0.852,0.967,9,-1.661,0,0.0722,0.395,0.000324,0.433,0.891,124.024,4,k-pop,1
69,181514,0,0.703,0.609,11,-7.3,0,0.0444,0.111,0.0,0.0515,0.696,89.929,4,pop,1
50,269000,0,0.389,0.867,1,-3.604,1,0.048,0.000303,0.0,0.347,0.215,94.952,4,anime,1
44,230266,0,0.658,0.433,0,-11.236,1,0.026,0.202,0.0,0.34,0.585,103.802,4,sertanejo,0
42,252813,0,0.691,0.675,6,-5.771,0,0.033,0.217,0.0,0.114,0.634,102.031,4,indian,0
70,196170,0,0.568,0.809,11,-3.869,0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029,4,anime,1
63,205907,0,0.712,0.621,2,-6.374,1,0.0278,0.116,5.43e-06,0.142,0.779,101.981,4,pop-film,1
61,242005,0,0.752,0.452,0,-11.4,1,0.35,0.142,0.000184,0.235,0.842,99.74,4,pop-film,1
48,240000,0,0.583,0.393,3,-16.389,1,0.0305,0.614,0.00934,0.315,0.186,109.951,4,indian,0
54,222083,0,0.647,0.306,3,-10.392,1,0.0321,0.846,0.0,0.1,0.348,143.932,4,chill,1
44,174253,0,0.532,0.852,11,-3.948,0,0.237,0.613,0.0,0.69,0.335,72.146,3,sertanejo,0
43,163596,0,0.614,0.875,1,-3.225,1,0.134,0.441,0.0,0.424,0.818,159.847,4,sertanejo,0
64,280974,0,0.823,0.638,5,-7.126,0,0.159,0.434,2.09e-06,0.255,0.882,118.045,4,indian,1
49,187200,0,0.68,0.378,4,-10.665,0,0.0454,0.184,0.0,0.111,0.454,74.998,3,indian,0
42,440137,0,0.524,0.485,10,-10.258,1,0.0398,0.591,0.0,0.114,0.19,112.061,4,indian,0
44,230333,0,0.701,0.274,7,-10.41,1,0.0415,0.856,2.13e-05,0.0994,0.448,108.989,4,sertanejo,0
46,306840,0,0.216,0.688,5,-9.193,0,0.0501,0.000118,0.878,0.109,0.147,101.024,3,anime,0
35,215148,0,0.669,0.534,0,-8.791,1,0.221,0.146,0.0,0.14,0.704,153.857,4,anime,0
46,319226,0,0.767,0.516,7,-7.989,1,0.0457,0.557,0.0,0.108,0.67,127.942,4,indian,0
44,195920,0,0.608,0.726,5,-9.424,1,0.0296,0.322,0.00102,0.871,0.334,130.042,4,sertanejo,0
64,208440,0,0.504,0.364,1,-9.277,0,0.03,0.893,7.88e-05,0.0904,0.365,149.819,4,pop-film,1
25,202106,0,0.418,0.93,9,-2.22,1,0.0934,0.00673,2.97e-05,0.439,0.484,202.729,4,grunge,0
55,211296,0,0.752,0.586,8,-6.526,1,0.0518,0.158,0.00651,0.253,0.3,92.009,4,pop-film,1
67,321240,0,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,4,pop-film,1
43,268893,0,0.899,0.389,8,-9.463,1,0.378,0.161,1.09e-05,0.141,0.366,88.0,4,k-pop,0
51,172235,0,0.628,0.613,4,-7.209,0,0.0705,0.0271,0.0,0.291,0.218,170.075,4,sad,1
67,121965,0,0.809,0.282,0,-10.038,1,0.433,0.975,0.00176,0.202,0.778,129.89,4,sad,1
47,207761,0,0.551,0.687,1,-6.551,0,0.0468,0.00808,0.0,0.379,0.23,160.137,4,chill,0
56,158280,1,0.737,0.5,11,-8.791,0,0.191,0.0321,0.0,0.11,0.459,139.835,4,sad,1
63,360880,0,0.766,0.438,4,-13.101,0,0.164,0.0303,9.1e-06,0.0862,0.331,82.013,4,pop,1
70,298771,0,0.679,0.537,4,-7.843,1,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4,pop,1
14,177701,0,0.561,0.912,1,-4.221,0,0.0806,0.271,0.000895,0.206,0.684,164.013,4,grunge,0
56,223546,0,0.493,0.936,1,-4.525,1,0.0331,8.53e-06,9.73e-05,0.358,0.683,93.501,4,grunge,1
67,233630,0,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,pop-film,1
47,172195,0,0.634,0.775,10,-6.943,1,0.0691,0.745,0.0,0.483,0.653,84.972,4,sertanejo,0
81,268717,0,0.573,0.715,8,-3.293,0,0.0256,0.0444,0.0,0.0898,0.258,101.699,3,pop,1
67,336567,0,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,4,pop-film,1
58,268888,0,0.77,0.969,2,-0.179,1,0.0661,0.154,0.0,0.0809,0.692,134.983,4,pop-film,1
41,144000,0,0.345,0.554,2,-3.686,1,0.0365,0.693,0.525,0.11,0.495,140.133,4,anime,0
64,132688,0,0.69,0.397,5,-6.514,1,0.0453,0.064,0.0,0.0784,0.772,203.723,4,chill,1
26,304453,0,0.228,0.779,0,-6.495,1,0.0651,0.0115,0.0,0.697,0.347,164.027,4,anime,0
0,170964,0,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,0
69,280161,0,0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995,4,pop-film,1
55,105045,0,0.573,0.559,0,-8.365,1,0.397,0.735,3.02e-06,0.125,0.62,105.037,4,chill,1
50,243233,0,0.596,0.916,11,-3.378,0,0.105,0.0242,0.0,0.0786,0.407,103.047,4,anime,1
54,72676,0,0.476,0.563,7,-13.965,1,0.469,0.956,0.0173,0.123,0.376,79.463,4,sad,1
28,232466,0,0.58,0.863,1,-5.024,0,0.0312,0.0021,0.00959,0.055,0.729,122.777,4,grunge,0
45,155216,0,0.705,0.935,9,-3.298,1,0.169,0.567,0.0,0.947,0.862,164.018,4,sertanejo,0
24,384320,0,0.638,0.66,7,-6.793,1,0.0286,0.00684,0.0,0.197,0.398,93.042,4,grunge,0
50,291449,0,0.282,0.92,9,-5.862,1,0.104,7.83e-06,0.000179,0.225,0.254,174.958,4,grunge,1
44,179066,0,0.515,0.611,9,-4.959,1,0.0456,0.729,0.0,0.829,0.434,75.171,4,sertanejo,0
62,124231,1,0.793,0.444,11,-12.171,0,0.612,0.414,0.0,0.0733,0.222,169.935,4,emo,1
1,166253,0,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,pop,0
43,196133,0,0.533,0.967,9,-5.851,1,0.0478,0.000118,0.134,0.129,0.455,111.406,4,emo,0
53,206089,0,0.722,0.821,5,-5.325,1,0.0567,0.0528,3.8e-05,0.196,0.752,121.993,4,indian,1
42,219200,0,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,emo,0
34,233487,1,0.793,0.511,9,-6.583,1,0.122,0.0332,0.0,0.245,0.244,140.004,4,sad,0
69,211866,0,0.639,0.756,1,-4.42,1,0.0606,0.0055,0.0,0.13,0.531,128.931,4,k-pop,1
70,177728,0,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,4,k-pop,1
71,210817,0,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,4,k-pop,1
85,95466,1,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,emo,1
60,192405,1,0.761,0.673,1,-5.887,1,0.215,0.0917,1.04e-05,0.14,0.438,160.077,3,emo,1
42,141296,0,0.723,0.287,0,-12.613,1,0.0783,0.957,0.825,0.102,0.253,76.011,4,chill,0
92,154486,0,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,pop,1
43,204290,0,0.533,0.588,2,-1.121,0,0.0279,0.433,0.0,0.0946,0.147,85.097,4,indian,0
26,256600,0,0.29,0.857,5,-3.001,1,0.043,0.00125,0.0,0.973,0.235,148.946,3,grunge,0
54,156079,0,0.592,0.941,1,-3.715,0,0.0576,0.288,0.214,0.531,0.812,80.011,4,pop-film,1
72,250295,0,0.56,0.547,1,-6.456,1,0.0675,0.0806,0.0,0.11,0.199,157.962,4,k-pop,1
41,200265,0,0.714,0.405,1,-11.358,0,0.0312,0.819,1.04e-05,0.0884,0.441,119.958,4,indian,0
24,313973,0,0.553,0.846,6,-8.037,0,0.0379,0.00157,0.0,0.0693,0.347,125.258,4,grunge,0
66,229400,0,0.732,0.795,8,-2.263,1,0.1,0.0632,0.0,0.0569,0.693,100.954,4,k-pop,1
60,114660,0,0.558,0.776,9,-6.868,1,0.179,0.33,0.000445,0.41,0.247,128.064,4,chill,1
57,183451,0,0.627,0.575,4,-7.38,1,0.232,0.78,0.0,0.336,0.494,78.546,4,sad,1
68,351250,0,0.442,0.444,4,-9.804,1,0.042,0.744,0.0,0.0671,0.386,143.691,3,pop,1
46,119293,0,0.331,0.809,9,-4.633,1,0.0438,6.83e-06,0.49,0.141,0.149,110.163,3,anime,0
62,248448,0,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,chill,1
57,118182,0,0.624,0.229,1,-15.698,0,0.046,0.354,0.47,0.116,0.395,130.069,4,chill,1
63,290867,0,0.56,0.696,7,-5.583,1,0.0473,0.535,0.0,0.325,0.39,128.849,4,pop-film,1
60,277266,0,0.51,0.641,8,-10.312,1,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,4,grunge,1
68,314207,0,0.441,0.308,11,-10.107,0,0.0407,0.958,0.000231,0.0638,0.292,149.593,3,pop-film,1
53,287573,0,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,indian,1
53,251626,0,0.387,0.862,9,-2.219,0,0.0457,0.107,0.0,0.103,0.337,161.984,4,grunge,1
33,464066,0,0.451,0.845,4,-5.986,0,0.0774,0.00288,7.13e-05,0.169,0.414,144.536,4,emo,0
43,250853,0,0.47,0.865,5,-3.558,0,0.0646,0.000119,0.000298,0.113,0.483,102.914,4,anime,0
51,252346,0,0.808,0.728,0,-10.493,0,0.0653,0.262,0.0,0.228,0.832,116.965,4,k-pop,1
44,390016,0,0.49,0.699,8,-7.564,1,0.0476,0.349,0.000241,0.178,0.156,100.288,4,indian,0
48,174906,0,0.721,0.801,5,-5.406,1,0.243,0.452,0.0,0.667,0.745,87.96,4,sertanejo,0
52,149610,0,0.412,0.391,8,-17.141,1,0.0558,0.753,0.854,0.14,0.293,65.961,3,chill,1
68,236390,0,0.571,0.415,2,-6.572,0,0.0305,0.615,0.0,0.187,0.342,78.025,4,k-pop,1
44,168007,1,0.921,0.552,1,-9.075,0,0.348,0.283,0.0,0.11,0.546,128.074,4,indian,0
59,302600,0,0.451,0.306,2,-6.325,0,0.0403,0.82,0.00544,0.207,0.262,102.659,4,k-pop,1
56,278106,0,0.634,0.54,0,-10.506,1,0.0297,0.491,5.53e-05,0.115,0.81,121.061,4,pop-film,1
65,210013,0,0.683,0.685,7,-5.381,1,0.0425,0.00195,0.0,0.0582,0.381,129.993,4,k-pop,1
46,152226,0,0.676,0.861,4,-3.687,0,0.168,0.186,0.0,0.454,0.671,119.929,4,sertanejo,0
54,145201,0,0.578,0.45,6,-10.771,1,0.0654,0.667,0.0567,0.158,0.0395,155.113,4,emo,1
51,137368,0,0.667,0.446,5,-10.801,0,0.38,0.892,0.0,0.101,0.311,76.53,4,sad,1
62,236325,0,0.325,0.421,2,-8.636,1,0.0566,0.661,4.83e-06,0.0825,0.203,170.376,4,pop-film,1
64,254841,0,0.445,0.615,0,-7.714,1,0.0852,0.422,0.0,0.116,0.235,123.984,4,pop-film,1
60,116924,0,0.77,0.393,2,-9.345,1,0.0651,0.98,0.154,0.145,0.35,115.051,4,chill,1
58,325581,0,0.619,0.88,1,-4.549,0,0.0535,0.0173,0.00104,0.166,0.392,129.969,4,pop-film,1
65,85979,0,0.533,0.331,10,-15.903,0,0.588,0.982,0.652,0.829,0.23,69.527,4,sad,1
59,217339,1,0.661,0.43,1,-13.013,1,0.0642,0.848,0.000873,0.142,0.327,113.932,4,chill,1
58,289865,0,0.752,0.822,5,-8.471,0,0.102,0.131,0.0,0.27,0.917,119.966,4,pop-film,1
56,164520,1,0.862,0.6,7,-5.522,1,0.151,0.16,0.0,0.102,0.433,119.072,4,emo,1
47,319946,0,0.566,0.419,7,-7.661,1,0.0385,0.771,0.0,0.28,0.186,147.881,4,indian,0
50,239000,0,0.366,0.982,4,-3.439,1,0.0893,0.0263,0.00147,0.144,0.42,180.171,4,anime,1
48,255253,0,0.461,0.855,6,-3.235,1,0.0338,0.00416,7.14e-06,0.19,0.383,143.918,4,grunge,0
64,124055,1,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4,emo,1
52,236720,0,0.557,0.717,7,-5.493,1,0.0397,0.0765,0.0,0.329,0.795,164.029,4,anime,1
45,132780,0,0.679,0.698,6,-5.157,1,0.0589,0.425,0.0,0.836,0.691,123.66,4,sertanejo,0
49,149647,0,0.349,0.363,4,-11.718,1,0.0394,0.537,0.000282,0.0824,0.103,169.928,4,sad,0
89,215626,1,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4,pop,1
60,272112,0,0.783,0.671,5,-8.572,1,0.064,0.294,0.0,0.134,0.651,141.996,4,pop-film,1
66,363800,0,0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,4,grunge,1
47,338506,0,0.54,0.642,7,-9.579,0,0.0318,0.781,0.0,0.333,0.899,140.042,3,k-pop,0
38,383507,0,0.556,0.491,7,-7.363,1,0.0286,0.0656,9.9e-05,0.0528,0.107,139.983,3,grunge,0
56,118128,0,0.664,0.753,3,-8.894,1,0.344,0.348,0.694,0.431,0.312,94.91,4,sad,1
67,222242,0,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,4,k-pop,1
43,228250,0,0.702,0.69,10,-5.98,1,0.0373,0.447,0.0,0.131,0.764,93.619,4,sertanejo,0
53,281373,0,0.52,0.619,4,-4.85,0,0.0427,0.591,3.55e-05,0.121,0.367,137.882,3,grunge,1
44,128088,0,0.602,0.282,11,-18.728,1,0.0589,0.656,8.34e-05,0.12,0.17,106.048,4,sad,0
60,260920,0,0.615,0.763,6,-4.189,1,0.0322,0.000246,0.141,0.298,0.333,115.991,4,emo,1
61,177531,0,0.624,0.938,10,-1.145,0,0.0644,0.129,0.0,0.327,0.836,149.887,4,sertanejo,1
71,238369,0,0.481,0.392,4,-8.2,1,0.0246,0.478,0.0,0.122,0.257,91.796,4,pop-film,1
58,120000,0,0.767,0.537,5,-7.783,0,0.116,0.595,0.0,0.0862,0.632,87.497,4,emo,1
67,261519,0,0.433,0.946,10,-5.138,0,0.0398,0.00264,0.0,0.198,0.578,95.169,4,grunge,1
65,223636,0,0.544,0.917,1,-3.403,0,0.259,0.00313,0.0,0.26,0.686,176.068,4,pop,1
68,222680,0,0.424,0.564,9,-4.619,1,0.0563,0.685,0.0,0.292,0.441,173.334,4,k-pop,1
26,233799,0,0.273,0.903,1,-5.777,1,0.0929,0.00272,0.0,0.992,0.242,138.201,4,grunge,0
59,132858,0,0.567,0.214,0,-18.41,1,0.444,0.86,8.69e-05,0.12,0.56,86.251,4,chill,1
64,297146,0,0.58,0.627,11,-8.017,1,0.0316,0.05,1.68e-06,0.297,0.825,82.151,4,grunge,1
62,200275,0,0.723,0.56,5,-8.324,0,0.035,0.645,7.42e-06,0.228,0.619,145.022,4,indian,1
63,298045,0,0.586,0.687,6,-5.079,1,0.0258,0.591,0.0,0.178,0.503,81.009,4,k-pop,1
70,257972,0,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,4,pop,1
67,224040,0,0.645,0.534,4,-5.428,0,0.0306,0.147,4.3e-06,0.0858,0.302,90.024,4,pop,1
38,218666,0,0.49,0.892,1,-3.14,0,0.0474,0.0211,0.0,0.338,0.379,76.535,4,emo,0
61,170482,0,0.646,0.491,8,-13.106,1,0.0443,0.465,0.18,0.0834,0.68,145.033,4,chill,1
62,326765,0,0.608,0.653,8,-7.573,0,0.0427,0.507,0.000243,0.107,0.423,86.933,4,pop-film,1
43,173413,0,0.647,0.689,9,-4.587,1,0.0273,0.295,0.0,0.712,0.602,107.968,3,sertanejo,0
40,196853,0,0.517,0.786,8,-3.594,0,0.0442,0.0148,9.24e-06,0.136,0.556,132.049,4,emo,0
55,218293,0,0.397,0.969,9,-3.892,1,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,4,grunge,1
65,330400,0,0.658,0.407,4,-12.007,1,0.0364,0.727,1.26e-06,0.139,0.137,80.164,4,pop-film,1
2,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,0
0,173947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop,0
62,332186,0,0.522,0.597,4,-4.883,1,0.0295,0.345,0.0,0.103,0.387,80.952,4,anime,1
60,206706,0,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,4,grunge,1
47,211388,0,0.517,0.474,2,-5.043,1,0.0408,0.783,0.0,0.174,0.693,99.419,3,sertanejo,0
67,159375,0,0.617,0.451,7,-9.323,1,0.0584,0.627,0.0,0.267,0.487,127.923,4,chill,1
55,73557,1,0.701,0.335,1,-11.377,1,0.598,0.772,3.62e-06,0.135,0.28,84.35,4,sad,1
73,204167,0,0.702,0.692,10,-5.405,1,0.0539,0.0542,0.0,0.0877,0.419,144.896,4,k-pop,1
62,314000,0,0.621,0.551,0,-6.871,0,0.0328,0.289,0.0,0.234,0.229,149.958,4,pop-film,1
1,157779,0,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill,0
60,215333,0,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,3,grunge,1
70,205145,0,0.518,0.723,2,-8.075,1,0.137,0.157,1.2e-05,0.107,0.363,100.118,4,pop,1
53,199480,0,0.158,0.976,7,-4.57,0,0.379,0.000317,0.000138,0.318,0.125,78.583,4,grunge,1
47,214333,0,0.846,0.926,6,-3.036,0,0.145,0.0914,0.0,0.0598,0.886,109.157,4,emo,0
69,187006,0,0.801,0.856,0,-4.233,1,0.065,0.0984,6.62e-05,0.228,0.919,106.026,4,pop,1
58,132120,0,0.61,0.709,0,-5.575,1,0.0305,0.141,0.0,0.352,0.456,88.971,4,emo,1
57,282546,0,0.68,0.499,11,-7.297,1,0.0499,0.704,8.09e-06,0.1,0.385,107.615,4,pop-film,1
58,343544,0,0.373,0.672,4,-5.797,1,0.0326,0.154,4.28e-05,0.321,0.47,84.503,4,pop-film,1
46,201560,0,0.702,0.928,4,-5.29,1,0.0299,0.445,4.3e-05,0.972,0.898,120.996,4,sertanejo,0
57,169276,0,0.525,0.276,0,-9.121,1,0.0347,0.893,0.0,0.118,0.329,125.014,4,chill,1
85,216880,0,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,grunge,1
20,267727,0,0.791,0.938,6,-4.209,0,0.0703,0.245,1.23e-06,0.158,0.85,132.038,4,pop-film,0
45,261587,0,0.528,0.748,1,-9.705,1,0.0542,0.583,0.0,0.364,0.845,130.125,4,k-pop,0
48,223933,0,0.619,0.472,2,-16.074,1,0.0317,0.626,0.0,0.143,0.743,144.103,4,sertanejo,0
44,110480,0,0.22,0.17,0,-13.487,1,0.0343,0.799,0.792,0.0792,0.0822,127.264,4,anime,0
26,305693,0,0.267,0.958,0,-6.084,1,0.063,0.000844,0.0293,0.983,0.408,147.999,4,grunge,0
55,294040,0,0.58,0.789,8,-2.703,1,0.0337,0.501,0.0,0.132,0.393,82.84,4,pop-film,1
58,217848,0,0.509,0.91,2,-6.283,1,0.0727,0.487,0.0,0.106,0.52,83.974,4,indian,1
0,246920,0,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,grunge,0
58,172933,0,0.69,0.542,6,-9.119,1,0.0367,0.567,0.000779,0.853,0.673,109.449,4,grunge,1
44,193400,0,0.602,0.921,7,-4.633,1,0.0604,0.00042,0.000272,0.0983,0.545,108.692,4,grunge,0
63,296760,0,0.625,0.492,0,-9.618,0,0.0332,0.163,0.000781,0.111,0.28,120.033,4,pop-film,1
57,165333,1,0.669,0.444,8,-8.021,0,0.0453,0.412,0.0,0.349,0.586,139.031,4,emo,1
54,197400,0,0.7,0.699,10,-4.193,0,0.0531,0.45,0.0,0.103,0.567,100.037,4,indian,1
51,365669,0,0.307,0.604,7,-5.592,1,0.0397,0.593,3.79e-06,0.0789,0.452,85.641,5,indian,1
71,144733,1,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,4,emo,1
60,138157,1,0.74,0.453,3,-7.828,1,0.121,0.656,8e-05,0.111,0.178,75.992,4,sad,1
64,143706,0,0.518,0.126,10,-12.102,1,0.0431,0.942,0.0,0.105,0.166,75.991,4,chill,1
56,193116,1,0.81,0.66,2,-8.791,1,0.316,0.141,0.0,0.173,0.443,140.081,4,indian,1
62,246883,0,0.543,0.44,7,-8.595,1,0.0597,0.795,0.0,0.224,0.726,125.53,5,pop-film,1
61,173333,0,0.528,0.468,9,-8.286,1,0.133,0.264,0.0,0.0852,0.241,119.937,5,chill,1
46,118000,0,0.176,0.194,9,-11.904,0,0.0375,0.356,0.762,0.0555,0.038,61.723,4,anime,0
48,257683,0,0.588,0.687,7,-5.786,1,0.0514,0.00449,0.00288,0.104,0.23,94.896,4,indian,0
36,222651,0,0.753,0.677,3,-6.916,0,0.124,0.296,0.0,0.1,0.334,139.997,4,anime,0
41,145909,0,0.637,0.891,9,-4.167,1,0.188,0.113,0.0,0.131,0.612,175.94,4,pop-film,0
63,172354,0,0.629,0.495,9,-6.86,1,0.103,0.539,0.000231,0.0326,0.548,89.773,4,chill,1
73,169566,0,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4,k-pop,1
43,287386,0,0.619,0.455,9,-9.252,1,0.0348,0.688,0.0,0.112,0.226,74.045,4,sertanejo,0
53,179212,0,0.654,0.56,4,-9.363,0,0.102,0.213,0.0,0.128,0.282,74.985,4,emo,1
41,321912,0,0.558,0.312,6,-11.001,1,0.0363,0.782,0.0,0.105,0.309,148.534,4,indian,0
49,153000,0,0.809,0.193,5,-16.189,1,0.0427,0.499,0.906,0.117,0.26,140.009,4,anime,0
45,193803,0,0.718,0.478,5,-7.025,1,0.0608,0.359,1.33e-06,0.116,0.34,146.03,4,sertanejo,0
75,221426,0,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,anime,1
70,204255,1,0.615,0.623,4,-6.724,0,0.0867,0.0893,0.0,0.205,0.266,92.937,4,pop,1
48,163186,0,0.622,0.936,11,-5.942,1,0.0751,0.544,0.0,0.664,0.818,92.026,4,sertanejo,0
30,270226,0,0.703,0.892,2,-3.433,0,0.0422,0.255,0.000191,0.576,0.885,104.988,4,chill,0
35,254626,0,0.503,0.977,9,-3.726,1,0.0396,0.000124,0.0,0.159,0.643,112.471,4,emo,0
54,154240,0,0.663,0.896,1,-4.23,0,0.0963,0.672,0.0,0.466,0.955,155.947,4,sertanejo,1
73,155054,0,0.746,0.806,3,-2.495,0,0.159,0.151,7.39e-05,0.121,0.598,123.941,4,sad,1
57,219428,0,0.433,0.758,2,-5.736,1,0.662,0.0409,2.64e-05,0.102,0.22,87.402,4,chill,1
52,205240,0,0.618,0.317,0,-9.835,1,0.0278,0.561,0.0,0.102,0.372,124.826,4,grunge,1
43,299360,0,0.441,0.538,2,-10.1,1,0.0888,0.409,0.00515,0.143,0.731,169.676,4,indian,0
44,203973,0,0.531,0.3,1,-12.23,0,0.029,0.696,0.0,0.931,0.306,99.502,4,sertanejo,0
64,283195,0,0.628,0.834,4,-4.56,1,0.116,0.575,0.0,0.158,0.747,78.207,4,pop,1
50,202200,0,0.497,0.359,9,-12.551,1,0.0243,0.294,0.0,0.476,0.447,87.834,3,sertanejo,1
50,172242,1,0.753,0.763,0,-4.468,1,0.275,0.0345,8.1e-06,0.0631,0.777,170.057,4,emo,1
65,160506,1,0.767,0.71,11,-7.177,0,0.352,0.0887,3.41e-06,0.106,0.244,120.0,4,emo,1
0,361946,0,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,4,pop,0
50,150322,1,0.645,0.579,4,-9.137,1,0.1,0.524,1.78e-05,0.161,0.525,92.977,4,sad,1
47,122935,0,0.799,0.804,8,-7.922,1,0.139,0.111,1.31e-05,0.197,0.798,165.019,4,emo,0
53,134885,0,0.607,0.497,4,-12.053,0,0.209,0.828,0.0,0.105,0.517,147.965,4,sad,1
41,208166,0,0.605,0.463,3,-11.316,1,0.0293,0.478,0.000737,0.104,0.499,117.924,4,indian,0
32,241173,1,0.554,0.896,4,-4.492,0,0.0817,0.00128,8.34e-06,0.0353,0.519,97.472,4,anime,0
74,237558,0,0.72,0.692,8,-6.354,1,0.0894,0.291,0.0,0.177,0.52,110.011,4,pop,1
80,121886,0,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4,emo,1
64,151116,0,0.573,0.265,7,-9.541,0,0.0348,0.71,0.0,0.258,0.225,107.697,4,chill,1
35,219050,0,0.892,0.361,10,-8.4,0,0.242,0.471,1.59e-06,0.137,0.426,120.037,4,emo,0
1,216426,0,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop,0
68,195000,0,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04,4,anime,1
68,172408,0,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,4,pop,1
55,194268,0,0.537,0.829,2,-5.709,1,0.0747,0.293,0.0,0.566,0.506,89.238,4,sertanejo,1
72,284779,0,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,4,pop-film,1
2,208278,0,0.664,0.944,5,-2.027,0,0.0995,0.101,0.0,0.766,0.745,121.936,4,pop,0
